R000122,f4620a4b164e4b919c74e41ad38460a4
P000590,046ce370088a489997d92271f36249ca
M001176,8170bb00525e4c028c752d923bb9a4d5
M000355,642cc1f461c445b4b7f008e1fc61c415
L000261,ac1460cace1540fd97c17dab928c29f2
L000550,bf3d2b7b2c0f436583c7c2845e507540
J000177,80583dfc5fc1447e9a58bbcab85e8d1a
J000291,826d7c2a98c4454a8cf45d231f36a820
I000024,ca558ba5501e46cfb2fa2ac09505c5b7
H000206,612842b535bf4f08bb383c6a26e4546b
H001049,718908ac89274ef68aecd98c33f40ebd
G000359,7adf2419ade14af595b4cfa666348e46
E000285,dc6eed27523d4c3592b95461d8cdc906
D000563,4e1c4ae720fb45fcaca0afc9a098dc97
C001056,61d00a149f0b4f9facc635dd9a3503f9
C001035,e6411dc48ad84bc9af5664222ab73c1d
C000567,a607dfef822840498b9da16ad8006057
C000286,973e8abe73204b68bc5805a332c8f88f
B001265,c30bd42742f647a7a5bb5181df5b1f56
B000243,391d5480e1d94fed805a84cb28f898a1
A000360,cdcebbfbaf414fbcb6680823a0b96011
W000437,159c40291deb455596155ded63972bf4
B001261,68655d30048b451caee7d70688803273
W000802,64f4b76b98b440cc9bb6b8132cb8fba7
T000464,0aab575c5cec4e36a2529011488c00fa
S000770,f0b2ed36768d4c99b3ba68d3a553d8d8
S000033,d4c558e3d9a747f6bead48799b279be3
N000032,5a1a3576871e459e9bb0af1a1d5cd826
M000639,54d97a78a98948719ec1c0b58ce2298d
M001170,98af4916592648c4aa992d8db00e6e5b
K000367,e7fa891e1adf4b5da1e1ef376af34a8d
H000338,e5aa63ec4a0746fbb9961b325ddb3627
F000062,452da69c63cd4f97b7bb141cff87ad92
C001071,30ffbb5bc8784aab9dc7c64ceea5aaf6
C001070,6270f8364eac4b0a88a117c008011e06
C000174,68dd7ccd3e1141c1a7050627d87cd253
C000141,8ff25ab60758494c8b64d66017e87670
C000127,90fd6c8c94a749f9b25287a19c8b89b1
B000944,cc957cde864c4442ac7957f6aea99d7e
